CONCEPT_ID,PARENT_CONCEPT_ID,LEVEL,TRAIT_DESCRIPTION,"SYS_CONNECT_BY_PATH(C1.TRAIT_DESCRIPTION,':')",IsLeaf
1272,1270,4,Seizures,:Nervous System Diseases:Central Nervous System Diseases:Epilepsy:Seizures,0
12702,1270,4,No Faints/Blackouts,:Nervous System Diseases:Central Nervous System Diseases:Epilepsy:No Faints/Blackouts,1
12701,1270,4,Faints/Blackouts,:Nervous System Diseases:Central Nervous System Diseases:Epilepsy:Faints/Blackouts,1
1272,1270,3,Seizures,:Central Nervous System Diseases:Epilepsy:Seizures,0
12702,1270,3,No Faints/Blackouts,:Central Nervous System Diseases:Epilepsy:No Faints/Blackouts,1
12701,1270,3,Faints/Blackouts,:Central Nervous System Diseases:Epilepsy:Faints/Blackouts,1
1272,1270,2,Seizures,:Epilepsy:Seizures,0
12702,1270,2,No Faints/Blackouts,:Epilepsy:No Faints/Blackouts,1
12701,1270,2,Faints/Blackouts,:Epilepsy:Faints/Blackouts,1
1272,1270,1,Seizures,:Seizures,0
12702,1270,1,No Faints/Blackouts,:No Faints/Blackouts,1
12701,1270,1,Faints/Blackouts,:Faints/Blackouts,1
1272,1270,6,Seizures,:Medical History:Comorbidities:Nervous System Diseases:Central Nervous System Diseases:Epilepsy:Seizures,0
12702,1270,6,No Faints/Blackouts,:Medical History:Comorbidities:Nervous System Diseases:Central Nervous System Diseases:Epilepsy:No Faints/Blackouts,1
12701,1270,6,Faints/Blackouts,:Medical History:Comorbidities:Nervous System Diseases:Central Nervous System Diseases:Epilepsy:Faints/Blackouts,1
12721,1272,6,Seizure Disorder/Epilepsy,:Comorbidities:Nervous System Diseases:Central Nervous System Diseases:Epilepsy:Seizures:Seizure Disorder/Epilepsy,1
12722,1272,6,No Seizures,:Comorbidities:Nervous System Diseases:Central Nervous System Diseases:Epilepsy:Seizures:No Seizures,1
12721,1272,5,Seizure Disorder/Epilepsy,:Nervous System Diseases:Central Nervous System Diseases:Epilepsy:Seizures:Seizure Disorder/Epilepsy,1
12722,1272,5,No Seizures,:Nervous System Diseases:Central Nervous System Diseases:Epilepsy:Seizures:No Seizures,1
12721,1272,4,Seizure Disorder/Epilepsy,:Central Nervous System Diseases:Epilepsy:Seizures:Seizure Disorder/Epilepsy,1
12722,1272,4,No Seizures,:Central Nervous System Diseases:Epilepsy:Seizures:No Seizures,1
12721,1272,3,Seizure Disorder/Epilepsy,:Epilepsy:Seizures:Seizure Disorder/Epilepsy,1
12722,1272,3,No Seizures,:Epilepsy:Seizures:No Seizures,1
12721,1272,2,Seizure Disorder/Epilepsy,:Seizures:Seizure Disorder/Epilepsy,1
12722,1272,2,No Seizures,:Seizures:No Seizures,1
12721,1272,1,Seizure Disorder/Epilepsy,:Seizure Disorder/Epilepsy,1
12722,1272,1,No Seizures,:No Seizures,1
12721,1272,7,Seizure Disorder/Epilepsy,:Medical History:Comorbidities:Nervous System Diseases:Central Nervous System Diseases:Epilepsy:Seizures:Seizure Disorder/Epilepsy,1
12722,1272,7,No Seizures,:Medical History:Comorbidities:Nervous System Diseases:Central Nervous System Diseases:Epilepsy:Seizures:No Seizures,1
12741,1274,5,Known Migraine Disorders,:Comorbidities:Nervous System Diseases:Central Nervous System Diseases:Migraine Disorders:Known Migraine Disorders,1
12742,1274,5,No Migraine Disorders,:Comorbidities:Nervous System Diseases:Central Nervous System Diseases:Migraine Disorders:No Migraine Disorders,1
12741,1274,4,Known Migraine Disorders,:Nervous System Diseases:Central Nervous System Diseases:Migraine Disorders:Known Migraine Disorders,1
12742,1274,4,No Migraine Disorders,:Nervous System Diseases:Central Nervous System Diseases:Migraine Disorders:No Migraine Disorders,1
12741,1274,3,Known Migraine Disorders,:Central Nervous System Diseases:Migraine Disorders:Known Migraine Disorders,1
12742,1274,3,No Migraine Disorders,:Central Nervous System Diseases:Migraine Disorders:No Migraine Disorders,1
12741,1274,2,Known Migraine Disorders,:Migraine Disorders:Known Migraine Disorders,1
12742,1274,2,No Migraine Disorders,:Migraine Disorders:No Migraine Disorders,1
12741,1274,1,Known Migraine Disorders,:Known Migraine Disorders,1
12742,1274,1,No Migraine Disorders,:No Migraine Disorders,1
12741,1274,6,Known Migraine Disorders,:Medical History:Comorbidities:Nervous System Diseases:Central Nervous System Diseases:Migraine Disorders:Known Migraine Disorders,1
12742,1274,6,No Migraine Disorders,:Medical History:Comorbidities:Nervous System Diseases:Central Nervous System Diseases:Migraine Disorders:No Migraine Disorders,1
12761,1276,5,Known Tourette Syndrome,:Comorbidities:Nervous System Diseases:Central Nervous System Diseases:Tourette Syndrome:Known Tourette Syndrome,1
12762,1276,5,No Tourette Syndrome,:Comorbidities:Nervous System Diseases:Central Nervous System Diseases:Tourette Syndrome:No Tourette Syndrome,1
12761,1276,4,Known Tourette Syndrome,:Nervous System Diseases:Central Nervous System Diseases:Tourette Syndrome:Known Tourette Syndrome,1
12762,1276,4,No Tourette Syndrome,:Nervous System Diseases:Central Nervous System Diseases:Tourette Syndrome:No Tourette Syndrome,1
12761,1276,3,Known Tourette Syndrome,:Central Nervous System Diseases:Tourette Syndrome:Known Tourette Syndrome,1
12762,1276,3,No Tourette Syndrome,:Central Nervous System Diseases:Tourette Syndrome:No Tourette Syndrome,1
12761,1276,2,Known Tourette Syndrome,:Tourette Syndrome:Known Tourette Syndrome,1
12762,1276,2,No Tourette Syndrome,:Tourette Syndrome:No Tourette Syndrome,1
12761,1276,1,Known Tourette Syndrome,:Known Tourette Syndrome,1
12762,1276,1,No Tourette Syndrome,:No Tourette Syndrome,1
12761,1276,6,Known Tourette Syndrome,:Medical History:Comorbidities:Nervous System Diseases:Central Nervous System Diseases:Tourette Syndrome:Known Tourette Syndrome,1
12762,1276,6,No Tourette Syndrome,:Medical History:Comorbidities:Nervous System Diseases:Central Nervous System Diseases:Tourette Syndrome:No Tourette Syndrome,1
12771,1277,4,Known Cranial Nerve Diseases,:Comorbidities:Nervous System Diseases:Cranial Nerve Diseases:Known Cranial Nerve Diseases,1
12772,1277,4,No Cranial Nerve Diseases,:Comorbidities:Nervous System Diseases:Cranial Nerve Diseases:No Cranial Nerve Diseases,1
12771,1277,3,Known Cranial Nerve Diseases,:Nervous System Diseases:Cranial Nerve Diseases:Known Cranial Nerve Diseases,1
12772,1277,3,No Cranial Nerve Diseases,:Nervous System Diseases:Cranial Nerve Diseases:No Cranial Nerve Diseases,1
12771,1277,2,Known Cranial Nerve Diseases,:Cranial Nerve Diseases:Known Cranial Nerve Diseases,1
12772,1277,2,No Cranial Nerve Diseases,:Cranial Nerve Diseases:No Cranial Nerve Diseases,1
12771,1277,1,Known Cranial Nerve Diseases,:Known Cranial Nerve Diseases,1
12772,1277,1,No Cranial Nerve Diseases,:No Cranial Nerve Diseases,1
12771,1277,5,Known Cranial Nerve Diseases,:Medical History:Comorbidities:Nervous System Diseases:Cranial Nerve Diseases:Known Cranial Nerve Diseases,1
12772,1277,5,No Cranial Nerve Diseases,:Medical History:Comorbidities:Nervous System Diseases:Cranial Nerve Diseases:No Cranial Nerve Diseases,1
1279,1278,4,Neurofibromatoses,:Comorbidities:Nervous System Diseases:Neurodegenerative Diseases:Neurofibromatoses,0
1280,1278,4,Tuberous Sclerosis,:Comorbidities:Nervous System Diseases:Neurodegenerative Diseases:Tuberous Sclerosis,0
1279,1278,3,Neurofibromatoses,:Nervous System Diseases:Neurodegenerative Diseases:Neurofibromatoses,0
1280,1278,3,Tuberous Sclerosis,:Nervous System Diseases:Neurodegenerative Diseases:Tuberous Sclerosis,0
1279,1278,2,Neurofibromatoses,:Neurodegenerative Diseases:Neurofibromatoses,0
1280,1278,2,Tuberous Sclerosis,:Neurodegenerative Diseases:Tuberous Sclerosis,0
1279,1278,1,Neurofibromatoses,:Neurofibromatoses,0
1280,1278,1,Tuberous Sclerosis,:Tuberous Sclerosis,0
1279,1278,5,Neurofibromatoses,:Medical History:Comorbidities:Nervous System Diseases:Neurodegenerative Diseases:Neurofibromatoses,0
1280,1278,5,Tuberous Sclerosis,:Medical History:Comorbidities:Nervous System Diseases:Neurodegenerative Diseases:Tuberous Sclerosis,0
12791,1279,5,Known Neurofibromatosis,:Comorbidities:Nervous System Diseases:Neurodegenerative Diseases:Neurofibromatoses:Known Neurofibromatosis,1
12792,1279,5,No Neurofibromatosis,:Comorbidities:Nervous System Diseases:Neurodegenerative Diseases:Neurofibromatoses:No Neurofibromatosis,1
12791,1279,4,Known Neurofibromatosis,:Nervous System Diseases:Neurodegenerative Diseases:Neurofibromatoses:Known Neurofibromatosis,1
12792,1279,4,No Neurofibromatosis,:Nervous System Diseases:Neurodegenerative Diseases:Neurofibromatoses:No Neurofibromatosis,1
12791,1279,3,Known Neurofibromatosis,:Neurodegenerative Diseases:Neurofibromatoses:Known Neurofibromatosis,1
12792,1279,3,No Neurofibromatosis,:Neurodegenerative Diseases:Neurofibromatoses:No Neurofibromatosis,1
12791,1279,2,Known Neurofibromatosis,:Neurofibromatoses:Known Neurofibromatosis,1
12792,1279,2,No Neurofibromatosis,:Neurofibromatoses:No Neurofibromatosis,1
12791,1279,1,Known Neurofibromatosis,:Known Neurofibromatosis,1
12792,1279,1,No Neurofibromatosis,:No Neurofibromatosis,1
12791,1279,6,Known Neurofibromatosis,:Medical History:Comorbidities:Nervous System Diseases:Neurodegenerative Diseases:Neurofibromatoses:Known Neurofibromatosis,1
12792,1279,6,No Neurofibromatosis,:Medical History:Comorbidities:Nervous System Diseases:Neurodegenerative Diseases:Neurofibromatoses:No Neurofibromatosis,1
12801,1280,5,Known Tuberous Sclerosis,:Comorbidities:Nervous System Diseases:Neurodegenerative Diseases:Tuberous Sclerosis:Known Tuberous Sclerosis,1
12802,1280,5,No Tuberous Sclerosis,:Comorbidities:Nervous System Diseases:Neurodegenerative Diseases:Tuberous Sclerosis:No Tuberous Sclerosis,1
12801,1280,4,Known Tuberous Sclerosis,:Nervous System Diseases:Neurodegenerative Diseases:Tuberous Sclerosis:Known Tuberous Sclerosis,1
12802,1280,4,No Tuberous Sclerosis,:Nervous System Diseases:Neurodegenerative Diseases:Tuberous Sclerosis:No Tuberous Sclerosis,1
12801,1280,3,Known Tuberous Sclerosis,:Neurodegenerative Diseases:Tuberous Sclerosis:Known Tuberous Sclerosis,1
12802,1280,3,No Tuberous Sclerosis,:Neurodegenerative Diseases:Tuberous Sclerosis:No Tuberous Sclerosis,1
12801,1280,2,Known Tuberous Sclerosis,:Tuberous Sclerosis:Known Tuberous Sclerosis,1
12802,1280,2,No Tuberous Sclerosis,:Tuberous Sclerosis:No Tuberous Sclerosis,1
12801,1280,1,Known Tuberous Sclerosis,:Known Tuberous Sclerosis,1
12802,1280,1,No Tuberous Sclerosis,:No Tuberous Sclerosis,1
12801,1280,6,Known Tuberous Sclerosis,:Medical History:Comorbidities:Nervous System Diseases:Neurodegenerative Diseases:Tuberous Sclerosis:Known Tuberous Sclerosis,1
12802,1280,6,No Tuberous Sclerosis,:Medical History:Comorbidities:Nervous System Diseases:Neurodegenerative Diseases:Tuberous Sclerosis:No Tuberous Sclerosis,1
1283,1281,2,Digestive Complaints,:Complaints and Indications:Digestive Complaints,0
12812,1281,2,No Physical Problems,:Complaints and Indications:No Physical Problems,1
12811,1281,2,Physical Problems,:Complaints and Indications:Physical Problems,1
1297,1281,2,Respiratory Indications,:Complaints and Indications:Respiratory Indications,0
1293,1281,2,Psychologic Indications,:Complaints and Indications:Psychologic Indications,0
1284,1281,2,Metabolic Indications,:Complaints and Indications:Metabolic Indications,0
1282,1281,2,Body Temperature Changes,:Complaints and Indications:Body Temperature Changes,0
1298,1281,2,Skin Indications,:Complaints and Indications:Skin Indications,0
1285,1281,2,Neurologic Indications,:Complaints and Indications:Neurologic Indications,0
1283,1281,1,Digestive Complaints,:Digestive Complaints,0
12812,1281,1,No Physical Problems,:No Physical Problems,1
12811,1281,1,Physical Problems,:Physical Problems,1
1297,1281,1,Respiratory Indications,:Respiratory Indications,0
1293,1281,1,Psychologic Indications,:Psychologic Indications,0
1284,1281,1,Metabolic Indications,:Metabolic Indications,0
1282,1281,1,Body Temperature Changes,:Body Temperature Changes,0
1298,1281,1,Skin Indications,:Skin Indications,0
1285,1281,1,Neurologic Indications,:Neurologic Indications,0
1283,1281,3,Digestive Complaints,:Medical History:Complaints and Indications:Digestive Complaints,0
12812,1281,3,No Physical Problems,:Medical History:Complaints and Indications:No Physical Problems,1
12811,1281,3,Physical Problems,:Medical History:Complaints and Indications:Physical Problems,1
1297,1281,3,Respiratory Indications,:Medical History:Complaints and Indications:Respiratory Indications,0
1293,1281,3,Psychologic Indications,:Medical History:Complaints and Indications:Psychologic Indications,0
1284,1281,3,Metabolic Indications,:Medical History:Complaints and Indications:Metabolic Indications,0
1282,1281,3,Body Temperature Changes,:Medical History:Complaints and Indications:Body Temperature Changes,0
1298,1281,3,Skin Indications,:Medical History:Complaints and Indications:Skin Indications,0
1285,1281,3,Neurologic Indications,:Medical History:Complaints and Indications:Neurologic Indications,0
12821,1282,4,Fever,:Medical History:Complaints and Indications:Body Temperature Changes:Fever,1
12822,1282,4,No Fever,:Medical History:Complaints and Indications:Body Temperature Changes:No Fever,1
12821,1282,2,Fever,:Body Temperature Changes:Fever,1
12822,1282,2,No Fever,:Body Temperature Changes:No Fever,1
12821,1282,1,Fever,:Fever,1
12822,1282,1,No Fever,:No Fever,1
12821,1282,3,Fever,:Complaints and Indications:Body Temperature Changes:Fever,1
12822,1282,3,No Fever,:Complaints and Indications:Body Temperature Changes:No Fever,1
12831,1283,4,Excessive Digestive Complaints,:Medical History:Complaints and Indications:Digestive Complaints:Excessive Digestive Complaints,1
12832,1283,4,No Digestive Complaints,:Medical History:Complaints and Indications:Digestive Complaints:No Digestive Complaints,1
12831,1283,1,Excessive Digestive Complaints,:Excessive Digestive Complaints,1
12832,1283,1,No Digestive Complaints,:No Digestive Complaints,1
12831,1283,3,Excessive Digestive Complaints,:Complaints and Indications:Digestive Complaints:Excessive Digestive Complaints,1
12832,1283,3,No Digestive Complaints,:Complaints and Indications:Digestive Complaints:No Digestive Complaints,1
12831,1283,2,Excessive Digestive Complaints,:Digestive Complaints:Excessive Digestive Complaints,1
12832,1283,2,No Digestive Complaints,:Digestive Complaints:No Digestive Complaints,1
12841,1284,4,Known Metabolic Problems,:Medical History:Complaints and Indications:Metabolic Indications:Known Metabolic Problems,1
12842,1284,4,No Metabolic Problems,:Medical History:Complaints and Indications:Metabolic Indications:No Metabolic Problems,1
12841,1284,2,Known Metabolic Problems,:Metabolic Indications:Known Metabolic Problems,1
12842,1284,2,No Metabolic Problems,:Metabolic Indications:No Metabolic Problems,1
12841,1284,1,Known Metabolic Problems,:Known Metabolic Problems,1
12842,1284,1,No Metabolic Problems,:No Metabolic Problems,1
12841,1284,3,Known Metabolic Problems,:Complaints and Indications:Metabolic Indications:Known Metabolic Problems,1
12842,1284,3,No Metabolic Problems,:Complaints and Indications:Metabolic Indications:No Metabolic Problems,1
1290,1285,4,Pain,:Medical History:Complaints and Indications:Neurologic Indications:Pain,0
12852,1285,4,No Neurologic Indications,:Medical History:Complaints and Indications:Neurologic Indications:No Neurologic Indications,1
12851,1285,4,Various Neurologic Indications,:Medical History:Complaints and Indications:Neurologic Indications:Various Neurologic Indications,1
1292,1285,4,Sleeping Problems,:Medical History:Complaints and Indications:Neurologic Indications:Sleeping Problems,0
1289,1285,4,Muscle Weakness,:Medical History:Complaints and Indications:Neurologic Indications:Muscle Weakness,0
1286,1285,4,Abnormal Activity or Energy Level,:Medical History:Complaints and Indications:Neurologic Indications:Abnormal Activity or Energy Level,0
1291,1285,4,Pica,:Medical History:Complaints and Indications:Neurologic Indications:Pica,0
1290,1285,2,Pain,:Neurologic Indications:Pain,0
12852,1285,2,No Neurologic Indications,:Neurologic Indications:No Neurologic Indications,1
12851,1285,2,Various Neurologic Indications,:Neurologic Indications:Various Neurologic Indications,1
1292,1285,2,Sleeping Problems,:Neurologic Indications:Sleeping Problems,0
1289,1285,2,Muscle Weakness,:Neurologic Indications:Muscle Weakness,0
1286,1285,2,Abnormal Activity or Energy Level,:Neurologic Indications:Abnormal Activity or Energy Level,0
1291,1285,2,Pica,:Neurologic Indications:Pica,0
1290,1285,1,Pain,:Pain,0
12852,1285,1,No Neurologic Indications,:No Neurologic Indications,1
12851,1285,1,Various Neurologic Indications,:Various Neurologic Indications,1
1292,1285,1,Sleeping Problems,:Sleeping Problems,0
1289,1285,1,Muscle Weakness,:Muscle Weakness,0
1286,1285,1,Abnormal Activity or Energy Level,:Abnormal Activity or Energy Level,0
1291,1285,1,Pica,:Pica,0
1290,1285,3,Pain,:Complaints and Indications:Neurologic Indications:Pain,0
12852,1285,3,No Neurologic Indications,:Complaints and Indications:Neurologic Indications:No Neurologic Indications,1
12851,1285,3,Various Neurologic Indications,:Complaints and Indications:Neurologic Indications:Various Neurologic Indications,1
1292,1285,3,Sleeping Problems,:Complaints and Indications:Neurologic Indications:Sleeping Problems,0
1289,1285,3,Muscle Weakness,:Complaints and Indications:Neurologic Indications:Muscle Weakness,0
1286,1285,3,Abnormal Activity or Energy Level,:Complaints and Indications:Neurologic Indications:Abnormal Activity or Energy Level,0
1291,1285,3,Pica,:Complaints and Indications:Neurologic Indications:Pica,0
1288,1286,5,Overactivity,:Medical History:Complaints and Indications:Neurologic Indications:Abnormal Activity or Energy Level:Overactivity,0
1287,1286,5,Lethargy,:Medical History:Complaints and Indications:Neurologic Indications:Abnormal Activity or Energy Level:Lethargy,0
1287,1286,1,Lethargy,:Lethargy,0
1288,1286,3,Overactivity,:Neurologic Indications:Abnormal Activity or Energy Level:Overactivity,0
1287,1286,3,Lethargy,:Neurologic Indications:Abnormal Activity or Energy Level:Lethargy,0
1288,1286,2,Overactivity,:Abnormal Activity or Energy Level:Overactivity,0
